#airframe_info, log_version="1.00", airframe_name="Piper PA-46-350P", unit_software_part_number="006-B2014-21", unit_software_version="3.01", system_software_part_number="006-B2014-21", system_id="71D005C2500CD", tail_number="N41518", mode=NORMAL, flightstream_header="71D005C2500CD_0515", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,    G,    G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      lbs,      lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F, deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,      ft, bool
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, bus1volts, bus2volts, alt1amps, alt2amps,  FQtyL,  FQtyR, FQtyLlbs, FQtyRlbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E2 TIT1,  E1 IAT,  E1 CDT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress, OnGrnd
2020-10-28, 10:53:34,  +00:00,  NIGIT,   51.5750098,   -1.2676049,  3294.4, 29.59,  3267.0,   4.0, 114.95,  86.17,  426.70,   3.63,   0.87, -0.00, 0.02, 266.8, 276.9,  28.7,  28.7,  24.3,  24.3,  39.16,  40.72,    71.66,    72.46,    12.65,     1.36,  160.86,   80.83,  18.40, 2379.6,  294.24,  287.69,  296.32,  294.93,  302.46,  275.18,  -18, 1482.30, 1427.42, 1476.03, 1454.34, 1416.17, 1378.11, 1425.91, 1552.64,   74.74,   69.39,  3422.9, 120, GPS1,  170.6, 114.35, 114.35, -0.919,       ,  38.57, 243.6,   16.2,  167.4,   -0.4,       ,      ,       , -16.8,   2.1, 500.0, 3DDiff, 1852,      ,     10,  16.5,     16,  3603.0, 0
2020-10-28, 10:53:35,  +00:00,  NIGIT,   51.5750560,   -1.2682317,  3303.4, 29.59,  3275.9,   4.0, 114.04,  84.93,  422.83,   3.32,  -0.38, -0.00, -0.03, 266.4, 277.3,  28.7,  28.7,  25.0,  25.1,  39.48,  40.64,    71.92,    72.39,    12.65,     1.38,  160.95,   80.68,  18.37, 2384.3,  294.32,  287.58,  296.18,  294.78,  302.32,  275.16,  -18, 1481.69, 1427.10, 1475.74, 1454.10, 1416.46, 1378.20, 1425.72, 1552.99,   74.68,   69.29,  3431.8, 119, GPS1,  170.6, 114.35, 114.35, -0.941,       ,  39.43, 242.1,   16.2,  167.3,   -0.4,       ,      ,       , -15.8,   1.6, 531.5, 3DDiff, 1852,      ,     10,  16.0,     16,  3612.0, 0
2020-10-28, 10:53:36,  +00:00,  NIGIT,   51.5750977,   -1.2688440,  3312.4, 29.59,  3284.2,   4.0, 112.61,  83.62,  446.53,   2.96,  -0.24, -0.01, -0.07, 266.5, 277.2,  28.7,  28.7,  25.1,  25.3,  39.27,  40.89,    71.75,    72.59,    12.66,     1.40,  160.98,   80.53,  18.40, 2380.4,  294.40,  287.48,  296.09,  294.61,  302.22,  275.11,  -18, 1480.62, 1426.96, 1475.49, 1454.71, 1416.63, 1378.49, 1425.56, 1552.89,   74.63,   69.24,  3440.1, 118, GPS1,  170.6, 114.35, 114.35, -0.963,       ,  39.00, 242.7,   16.2,  167.2,   -0.4,       ,      ,       , -14.4,   1.2, 476.4, 3DDiff, 1852,      ,     10,  16.0,     16,  3621.0, 0
2020-10-28, 10:53:37,  +00:00,  NIGIT,   51.5751480,   -1.2694608,  3319.4, 29.59,  3290.1,   4.0, 111.24,  82.38,  470.89,   2.89,  -0.20, -0.01, -0.08, 266.5, 277.2,  28.7,  28.7,  24.9,  25.2,  39.16,  41.06,    71.66,    72.73,    12.67,     1.40,  160.90,   80.58,  18.37, 2381.9,  294.44,  287.29,  295.91,  294.34,  301.88,  275.01,   -8, 1480.63, 1426.71, 1475.26, 1454.68, 1417.86, 1378.21, 1425.32, 1553.41,   74.59,   69.18,  3446.0, 117, GPS1,  170.6, 114.35, 114.35, -0.985,       ,  38.73, 243.0,   16.2,  167.1,   -0.4,       ,      ,       , -14.7,   1.0, 342.5, 3DDiff, 1852,      ,     10,  16.0,     16,  3628.0, 0
2020-10-28, 10:53:38,  +00:00,  NIGIT,   51.5751928,   -1.2700483,  3324.4, 29.59,  3293.4,   4.0, 110.63,  81.19,  462.53,   2.64,   0.15, -0.02, -0.01, 266.3, 277.1,  28.7,  28.6,  25.3,  25.6,  39.27,  41.14,    71.75,    72.79,    12.71,     1.40,  160.79,   80.94,  18.34, 2385.1,  294.43,  286.93,  295.50,  293.86,  301.33,  274.80,   -8, 1480.03, 1426.37, 1475.08, 1455.16, 1418.15, 1378.55, 1425.36, 1553.64,   74.53,   69.13,  3449.3, 116, GPS1,  170.6, 114.35, 114.35, -1.007,       ,  39.19, 243.2,   16.2,  167.1,   -0.4,       ,      ,       , -14.4,   0.8, 208.7, 3DDiff, 1852,      ,     10,  16.5,     16,  3633.0, 0
2020-10-28, 10:53:39,  +00:00,  NIGIT,   51.5752347,   -1.2706368,  3327.4, 29.59,  3295.5,   4.0, 109.95,  80.09,  410.82,   3.07,   0.53, -0.00, 0.01, 266.8, 277.1,  28.8,  28.7,  21.8,  21.6,  39.28,  41.32,    71.76,    72.93,    12.73,     1.39,  160.75,   80.85,  18.33, 2383.3,  294.67,  287.46,  296.11,  294.39,  302.17,  274.95,   -8, 1481.18, 1426.41, 1474.48, 1455.54, 1418.86, 1378.91, 1425.48, 1553.72,   74.48,   69.08,  3451.3, 115, GPS1,  170.6, 114.35, 114.35, -1.028,       ,  39.12, 245.0,   16.2,  167.0,   -0.4,       ,      ,       , -14.5,   1.0, 149.6, 3DDiff, 1852,      ,     10,  16.0,     16,  3636.0, 0
2020-10-28, 10:53:40,  +00:00,  NIGIT,   51.5752768,   -1.2712213,  3330.4, 29.59,  3298.9,   4.0, 108.83,  79.13,  331.81,   3.03,   1.18, -0.01, 0.01, 266.7, 277.2,  28.8,  28.7,  18.5,  18.2,  39.30,  41.23,    71.78,    72.86,    12.73,     1.40,  160.76,   80.65,  18.36, 2380.8,  294.62,  286.97,  295.59,  293.94,  301.53,  274.66,   -4, 1479.42, 1426.05, 1474.47, 1454.84, 1417.75, 1377.83, 1425.01, 1552.88,   74.42,   68.99,  3454.8, 114, GPS1,  170.6, 114.35, 114.35, -1.049,       ,  38.95, 244.8,   16.2,  166.9,   -0.4,       ,      ,       , -15.4,   0.8, 181.1, 3DDiff, 1852,      ,     10,  16.0,     16,  3639.0, 0
2020-10-28, 10:53:41,  +00:00,  NIGIT,   51.5753226,   -1.2717940,  3333.4, 29.59,  3301.9,   4.0, 107.96,  78.22,  265.14,   3.41,   1.59, -0.01, 0.01, 266.5, 277.5,  28.8,  28.7,  16.4,  16.0,  39.45,  41.06,    71.90,    72.73,    12.76,     1.40,  160.81,   80.47,  18.34, 2382.4,  294.67,  286.82,  295.43,  293.75,  301.32,  274.50,   -4, 1478.52, 1425.56, 1474.19, 1454.50, 1416.93, 1376.98, 1424.39, 1551.38,   74.38,   68.93,  3457.7, 113, GPS1,  170.6, 114.35, 114.35, -1.070,       ,  39.26, 244.0,   16.2,  166.8,   -0.4,       ,      ,       , -15.3,   0.9, 181.1, 3DDiff, 1852,      ,     10,  16.0,     16,  3642.0, 0
2020-10-28, 10:53:42,  +00:00,  NIGIT,   51.5753687,   -1.2723626,  3336.4, 29.59,  3305.3,   4.0, 107.21,  77.31,  224.09,   3.46,   1.84, -0.01, -0.02, 266.6, 278.0,  28.8,  28.7,  15.3,  14.8,  39.42,  41.14,    71.87,    72.79,    12.75,     1.40,  160.86,   80.90,  18.35, 2383.6,  294.70,  286.62,  295.23,  293.55,  301.01,  274.30,   -4, 1478.20, 1425.90, 1473.96, 1453.81, 1416.30, 1376.22, 1423.94, 1550.62,   74.31,   68.84,  3461.2, 112, GPS1,  170.6, 114.35, 114.35, -1.090,       ,  39.62, 243.6,   16.2,  166.8,   -0.4,       ,      ,       , -15.1,   0.7, 200.8, 3DDiff, 1852,      ,     10,  16.5,     16,  3645.0, 0
2020-10-28, 10:53:43,  +00:00,  NIGIT,   51.5754185,   -1.2729223,  3340.4, 29.59,  3308.2,   4.0, 106.31,  76.39,  204.78,   3.60,   1.19, -0.01, -0.01, 267.0, 278.4,  28.8,  28.7,  14.7,  14.2,  39.37,  41.21,    71.83,    72.85,    12.77,     1.41,  160.84,   80.86,  18.35, 2381.2,  294.79,  286.46,  295.06,  293.33,  300.87,  274.10,  -23, 1476.80, 1424.99, 1474.02, 1453.11, 1414.87, 1375.80, 1423.41, 1549.34,   74.26,   68.76,  3464.1, 111, GPS1,  170.6, 114.35, 114.35, -1.111,       ,  39.48, 244.3,   16.2,  166.7,   -0.4,       ,      ,       , -15.8,   0.5, 181.1, 3DDiff, 1852,      ,     10,  16.0,     16,  3649.0, 0
2020-10-28, 10:53:44,  +00:00,  NIGIT,   51.5754682,   -1.2734760,  3343.4, 29.59,  3310.5,   4.0, 105.52,  75.50,  196.81,   3.39,   0.55, -0.00, -0.01, 267.1, 278.6,  28.8,  28.7,  14.4,  14.0,  39.47,  41.11,    71.91,    72.76,    12.74,     1.42,  160.85,   80.45,  18.34, 2384.0,  294.87,  286.42,  295.04,  293.28,  300.82,  273.97,  -23, 1475.77, 1425.27, 1473.91, 1452.79, 1414.26, 1375.87, 1422.81, 1549.23,   74.22,   68.69,  3466.4, 111, GPS1,  170.6, 114.35, 114.35, -1.131,       ,  39.59, 244.4,   16.2,  166.6,   -0.4,       ,      ,       , -16.1,   0.2, 149.6, 3DDiff, 1852,      ,     10,  16.0,     16,  3652.0, 0
2020-10-28, 10:53:45,  +00:00,  NIGIT,   51.5755180,   -1.2740243,  3346.4, 29.59,  3312.5,   4.0, 104.76,  74.66,  193.58,   3.38,   0.44, -0.02, -0.03, 266.6, 278.9,  28.8,  28.7,  14.2,  13.8,  39.61,  41.01,    72.02,    72.68,    12.74,     1.42,  160.90,   80.95,  18.34, 2380.3,  294.94,  286.34,  294.92,  293.11,  300.66,  273.82,  -23, 1476.13, 1424.67, 1473.65, 1452.19, 1413.46, 1375.95, 1422.58, 1549.59,   74.17,   68.62,  3468.4, 110, GPS1,  170.6, 114.35, 114.35, -1.150,       ,  40.11, 243.0,   16.2,  166.6,   -0.4,       ,      ,       , -15.2,   0.1, 114.2, 3DDiff, 1852,      ,     10,  16.0,     16,  3655.0, 0
2020-10-28, 10:53:46,  +00:00,  NIGIT,   51.5755714,   -1.2745645,  3348.4, 29.59,  3314.0,   4.0, 103.82,  73.87,  181.89,   3.53,   0.74, -0.01, 0.02, 266.5, 279.0,  28.8,  28.7,  14.0,  13.6,  39.55,  41.12,    71.98,    72.77,    12.71,     1.40,  160.96,   80.43,  18.34, 2388.0,  295.02,  286.26,  294.83,  292.93,  300.58,  273.65,  -10, 1477.83, 1424.92, 1473.67, 1452.13, 1413.79, 1375.60, 1422.20, 1550.40,   74.09,   68.56,  3469.9, 109, GPS1,  170.6, 114.35, 114.35, -1.170,       ,  40.04, 242.6,   16.2,  166.5,   -0.4,       ,      ,       , -14.6,   0.1,  94.5, 3DDiff, 1852,      ,     10,  16.0,     16,  3657.0, 0
2020-10-28, 10:53:47,  +00:00,  NIGIT,   51.5756247,   -1.2750996,  3350.4, 29.59,  3315.7,   4.0, 103.06,  73.13,  162.00,   3.57,   0.22, -0.01, 0.00, 266.5, 279.1,  28.8,  28.7,  14.0,  13.6,  39.37,  41.21,    71.83,    72.85,    12.70,     1.42,  161.00,   80.15,  18.33, 2382.9,  295.08,  286.07,  294.66,  292.76,  300.39,  273.43,  -10, 1478.11, 1425.43, 1472.49, 1452.12, 1414.86, 1374.76, 1421.79, 1550.38,   74.01,   68.47,  3471.5, 108, GPS1,  170.6, 114.35, 114.35, -1.189,       ,  39.95, 242.8,   16.3,  166.4,   -0.4,       ,      ,       , -14.7,  -0.0, 102.4, 3DDiff, 1852,      ,     10,  16.0,     16,  3659.0, 0
2020-10-28, 10:53:48,  +00:00,  NIGIT,   51.5756749,   -1.2756345,  3352.4, 29.59,  3317.7,   4.0, 102.52,  72.37,  141.11,   3.80,   0.86, -0.01, 0.01, 266.1, 279.4,  28.8,  28.7,  14.0,  13.7,  39.42,  41.12,    71.87,    72.77,    12.70,     1.41,  161.06,   80.30,  18.31, 2385.7,  295.17,  286.04,  294.60,  292.66,  300.33,  273.27,  -11, 1478.43, 1425.04, 1472.11, 1451.86, 1414.63, 1374.42, 1421.34, 1549.78,   73.92,   68.36,  3473.6, 107, GPS1,  170.6, 114.35, 114.35, -1.208,       ,  40.54, 241.7,   16.3,  166.4,   -0.4,       ,      ,       , -14.1,   0.2, 114.2, 3DDiff, 1852,      ,     10,  16.0,     16,  3661.0, 0
2020-10-28, 10:53:49,  +00:00,  NIGIT,   51.5757283,   -1.2761599,  3354.4, 29.59,  3319.7,   4.0, 101.77,  71.63,  128.77,   4.05,   0.25, -0.01, -0.01, 265.6, 279.4,  28.8,  28.8,  14.0,  13.6,  39.52,  41.01,    71.95,    72.69,    12.66,     1.40,  161.16,   80.51,  18.33, 2381.4,  295.25,  286.04,  294.54,  292.58,  300.24,  273.11,  -11, 1480.03, 1425.60, 1472.37, 1451.96, 1413.73, 1373.71, 1421.04, 1549.58,   73.83,   68.27,  3475.6, 107, GPS1,  170.6, 114.35, 114.35, -1.227,       ,  40.86, 240.5,   16.3,  166.3,   -0.4,       ,      ,       , -13.4,   0.5, 141.7, 3DDiff, 1852,      ,     10,  16.0,     16,  3663.0, 0
2020-10-28, 10:53:50,  +00:00,  NIGIT,   51.5757738,   -1.2766747,  3357.4, 29.59,  3322.5,   4.0, 101.14,  70.83,  125.61,   4.02,   0.47, -0.02, -0.01, 265.8, 279.5,  28.8,  28.7,  13.9,  13.6,  39.23,  41.20,    71.72,    72.84,    12.68,     1.41,  161.28,   80.49,  18.32, 2379.6,  295.32,  285.98,  294.50,  292.46,  300.13,  272.92,  -11, 1481.44, 1425.36, 1473.27, 1452.06, 1413.46, 1373.04, 1420.99, 1550.13,   73.75,   68.21,  3478.3, 106, GPS1,  170.6, 114.35, 114.35, -1.245,       ,  40.83, 241.1,   16.3,  166.2,   -0.4,       ,      ,       , -12.6,   0.4, 153.5, 3DDiff, 1852,      ,     10,  16.0,     16,  3666.0, 0
2020-10-28, 10:53:51,  +00:00,  NIGIT,   51.5758270,   -1.2771858,  3360.4, 29.59,  3324.5,   4.0, 100.21,  70.04,  132.25,   4.53,   1.19, -0.01, 0.04, 265.7, 279.7,  28.8,  28.7,  13.8,  13.6,  39.15,  41.23,    71.66,    72.86,    12.68,     1.41,  161.40,   80.74,  18.35, 2378.1,  295.41,  285.95,  294.33,  292.28,  299.93,  272.73,  -11, 1481.66, 1424.49, 1472.64, 1452.18, 1413.24, 1373.10, 1420.88, 1549.62,   73.68,   68.15,  3480.4, 105, GPS1,  170.6, 114.35, 114.35, -1.264,       ,  40.75, 240.9,   16.3,  166.2,   -0.4,       ,      ,       , -13.1,   0.9, 133.9, 3DDiff, 1852,      ,     10,  16.0,     16,  3669.0, 0
2020-10-28, 10:53:52,  +00:00,  NIGIT,   51.5758805,   -1.2776918,  3362.4, 29.59,  3326.9,   4.0,  99.56,  69.26,  138.60,   4.63,   1.23, -0.01, -0.00, 265.7, 279.9,  28.8,  28.7,  13.9,  13.8,  39.27,  41.14,    71.75,    72.79,    12.67,     1.42,  161.50,   80.74,  18.32, 2383.4,  295.51,  285.91,  294.24,  292.09,  299.81,  272.52,  -11, 1481.82, 1424.76, 1472.84, 1452.19, 1412.49, 1374.74, 1420.99, 1549.04,   73.61,   68.08,  3482.8, 104, GPS1,  170.6, 114.35, 114.35, -1.282,       ,  40.90, 240.8,   16.3,  166.1,   -0.4,       ,      ,       , -13.1,   1.0, 165.4, 3DDiff, 1852,      ,     10,  16.0,     16,  3671.0, 0
2020-10-28, 10:53:53,  +00:00,  NIGIT,   51.5759301,   -1.2781896,  3365.4, 29.59,  3328.7,   3.8,  98.33,  68.50,  147.39,   4.75,   1.03, -0.02, -0.01, 265.9, 280.1,  28.8,  28.8,  13.8,  13.8,  39.03,  41.29,    71.55,    72.91,    12.69,     1.44,  161.58,   81.08,  18.33, 2380.2,  295.64,  285.99,  294.29,  292.14,  299.87,  272.38,  -11, 1481.38, 1424.36, 1473.13, 1453.09, 1411.91, 1375.82, 1421.22, 1548.86,   73.54,   68.04,  3484.6, 103, GPS1,  170.6, 114.35, 114.35, -1.300,       ,  40.32, 241.0,   16.3,  166.0,   -0.4,       ,      ,       , -13.1,   1.2, 181.1, 3DDiff, 1852,      ,      8,   9.5,     12,  3674.0, 0
2020-10-28, 10:53:54,  +00:00,  NIGIT,   51.5759837,   -1.2786840,  3369.4, 29.59,  3331.4,   3.8,  97.44,  67.76,  160.35,   4.72,   1.36, -0.02, -0.02, 265.6, 280.4,  28.8,  28.7,  13.8,  13.7,  39.05,  41.21,    71.57,    72.84,    12.72,     1.44,  161.65,   80.70,  18.30, 2381.7,  295.92,  286.17,  294.44,  292.18,  299.98,  272.35,  -11, 1480.11, 1424.36, 1473.35, 1453.50, 1412.18, 1375.96, 1421.17, 1549.03,   73.61,   68.15,  3487.3, 102, GPS1,  170.6, 114.35, 114.35, -1.317,       ,  40.47, 240.1,   16.3,  166.0,   -0.4,       ,      ,       , -13.0,   1.2, 161.4, 3DDiff, 1852,      ,      8,   9.5,     12,  3678.0, 0
2020-10-28, 10:53:55,  +00:00,  NIGIT,   51.5760409,   -1.2791731,  3371.4, 29.59,  3333.7,   3.8,  96.94,  67.06,  168.80,   4.82,   1.44, -0.02, 0.00, 265.5, 280.5,  28.8,  28.7,  13.7,  13.7,  39.12,  41.21,    71.63,    72.84,    12.68,     1.42,  161.73,   80.25,  18.31, 2383.6,  296.10,  286.15,  294.46,  292.07,  299.89,  272.21,   -8, 1478.08, 1424.80, 1473.08, 1452.68, 1413.03, 1375.75, 1420.92, 1548.77,   73.58,   68.19,  3489.5, 102, GPS1,  170.6, 114.35, 114.35, -1.335,       ,  40.75, 239.9,   16.3,  165.9,   -0.4,       ,      ,       , -12.6,   1.2, 133.9, 3DDiff, 1852,      ,      8,   9.5,     12,  3680.0, 0
2020-10-28, 10:53:56,  +00:00,  NIGIT,   51.5760944,   -1.2796574,  3374.4, 29.59,  3336.0,   3.8,  96.13,  66.42,  166.59,   4.94,   1.78, -0.02, -0.03, 265.7, 280.7,  28.8,  28.7,  13.8,  13.8,  38.95,  41.24,    71.49,    72.87,    12.66,     1.43,  161.81,   80.79,  18.31, 2381.1,  296.25,  286.20,  294.43,  291.99,  299.87,  272.07,   -8, 1478.50, 1425.64, 1473.44, 1453.22, 1413.36, 1376.32, 1420.84, 1548.78,   73.54,   68.20,  3491.9, 101, GPS1,  170.6, 114.35, 114.35, -1.352,       ,  40.43, 240.3,   16.3,  165.9,   -0.4,       ,      ,       , -12.6,   1.4, 133.9, 3DDiff, 1852,      ,      8,  10.0,     12,  3683.0, 0
2020-10-28, 10:53:57,  +00:00,  NIGIT,   51.5761517,   -1.2801388,  3376.4, 29.59,  3338.1,   3.8,  95.44,  65.78,  157.15,   5.03,   1.78, -0.01, -0.03, 266.0, 281.1,  28.8,  28.8,  13.8,  13.8,  38.91,  40.94,    71.46,    72.63,    12.66,     1.43,  161.92,   80.52,  18.30, 2380.8,  296.44,  286.32,  294.48,  291.97,  299.93,  271.93,   -8, 1479.35, 1426.50, 1473.84, 1453.27, 1413.39, 1376.55, 1420.95, 1548.00,   73.46,   68.15,  3494.0, 100, GPS1,  170.6, 114.35, 114.35, -1.369,       ,  40.32, 240.7,   16.3,  165.8,   -0.4,       ,      ,       , -13.2,   1.5, 122.0, 3DDiff, 1852,      ,      8,   9.5,     12,  3685.0, 0
2020-10-28, 10:53:58,  +00:00,  NIGIT,   51.5762129,   -1.2806132,  3378.4, 29.59,  3339.8,   3.8,  94.82,  65.18,  148.74,   5.38,   1.24, -0.02, 0.01, 266.1, 281.3,  28.8,  28.7,  13.8,  13.8,  39.03,  40.72,    71.55,    72.45,    12.68,     1.44,  162.05,   80.54,  18.32, 2377.7,  296.60,  286.44,  294.54,  291.93,  299.99,  271.83,   -8, 1480.11, 1425.85, 1474.71, 1452.86, 1412.42, 1376.36, 1420.97, 1547.74,   73.40,   68.12,  3495.6,  99, GPS1,  170.6, 114.35, 114.35, -1.386,       ,  40.35, 240.6,   16.3,  165.7,   -0.4,       ,      ,       , -13.5,   1.8,  98.4, 3DDiff, 1852,      ,      8,   9.5,     12,  3687.0, 0
2020-10-28, 10:53:59,  +00:00,  NIGIT,   51.5762664,   -1.2810826,  3380.4, 29.59,  3341.6,   3.8,  94.38,  64.52,  138.31,   5.10,  -0.51, -0.04, -0.03, 266.0, 281.5,  28.8,  28.8,  13.7,  13.7,  39.00,  40.66,    71.53,    72.41,    12.71,     1.44,  162.16,   80.48,  18.32, 2380.0,  296.78,  286.43,  294.49,  291.92,  300.00,  271.65,   -8, 1479.27, 1425.35, 1473.88, 1452.02, 1410.88, 1375.58, 1420.58, 1546.51,   73.31,   68.09,  3497.4,  99, GPS1,  170.6, 114.35, 114.35, -1.403,       ,  40.66, 240.5,   16.3,  165.7,   -0.4,       ,      ,       , -13.4,   1.6, 114.2, 3DDiff, 1852,      ,      8,   9.5,     12,  3689.0, 0
2020-10-28, 10:54:00,  +00:00,  NIGIT,   51.5763239,   -1.2815508,  3382.4, 29.59,  3343.4,   3.8,  94.30,  63.82,  131.61,   5.25,   0.98, -0.03, 0.01, 265.5, 281.4,  28.8,  28.7,  13.7,  13.7,  38.63,  40.66,    71.23,    72.41,    12.74,     1.43,  162.24,   80.73,  18.31, 2378.3,  296.93,  286.55,  294.46,  291.79,  299.94,  271.54,   -8, 1479.84, 1426.30, 1473.42, 1452.65, 1410.63, 1374.90, 1420.44, 1546.37,   73.23,   68.06,  3499.2,  99, GPS1,  170.6, 114.35, 114.35, -1.420,       ,  41.40, 240.1,   16.4,  165.6,   -0.4,       ,      ,       , -12.3,   1.7,  94.5, 3DDiff, 1852,      ,      8,  10.0,     12,  3691.0, 0
2020-10-28, 10:54:01,  +00:00,  NIGIT,   51.5763806,   -1.2820052,  3385.4, 29.59,  3344.9,   3.8,  92.36,  63.29,  124.29,   4.83,   1.86, 0.01, -0.04, 264.5, 281.4,  28.8,  28.7,  13.8,  13.7,  38.95,  40.31,    71.49,    72.13,    12.72,     1.45,  162.31,   80.48,  18.31, 2381.3,  297.09,  286.67,  294.54,  291.74,  299.95,  271.44,   -8, 1480.39, 1426.86, 1472.33, 1453.04, 1410.43, 1373.77, 1420.43, 1546.78,   73.16,   68.02,  3500.8,  97, GPS1,  170.6, 114.35, 114.35, -1.436,       ,  40.66, 237.4,   16.4,  165.6,   -0.4,       ,      ,       , -11.1,   1.2, 118.1, 3DDiff, 1852,      ,      8,   9.5,     12,  3694.0, 0
2020-10-28, 10:54:02,  +00:00,  NIGIT,   51.5764339,   -1.2824619,  3386.4, 29.59,  3346.3,   3.8,  91.89,  62.77,  122.72,   5.54,  -1.06, -0.02, 0.08, 266.0, 281.2,  28.8,  28.7,  13.8,  13.7,  38.33,  39.78,    70.99,    71.71,    12.69,     1.45,  162.40,   80.22,  18.32, 2384.6,  297.32,  286.88,  294.66,  291.81,  300.08,  271.35,   -8, 1481.52, 1427.50, 1472.56, 1454.15, 1410.57, 1373.46, 1420.54, 1547.84,   73.08,   67.96,  3502.2,  96, GPS1,  170.6, 114.35, 114.35, -1.452,       ,  39.32, 241.2,   16.4,  165.5,   -0.4,       ,      ,       , -12.9,   1.9,  82.7, 3DDiff, 1852,      ,      8,   9.5,     12,  3695.0, 0
2020-10-28, 10:54:03,  +00:00,  NIGIT,   51.5764872,   -1.2829152,  3387.4, 29.59,  3347.9,   3.8,  91.74,  62.26,  106.56,   5.17,   0.89, 0.01, 0.07, 266.4, 281.4,  28.8,  28.7,  13.8,  13.7,  38.12,  40.08,    70.82,    71.95,    12.71,     1.45,  162.45,   80.24,  18.34, 2382.0,  297.48,  287.00,  294.76,  291.81,  300.12,  271.28,   -8, 1483.39, 1427.67, 1473.32, 1453.76, 1409.95, 1372.52, 1420.84, 1548.46,   73.02,   67.92,  3503.8,  96, GPS1,  170.6, 114.35, 114.35, -1.468,       ,  39.46, 242.0,   16.4,  165.5,   -0.4,       ,      ,       , -12.9,   1.6, 102.4, 3DDiff, 1852,      ,      8,   9.5,     12,  3696.0, 0
2020-10-28, 10:54:04,  +00:00,  NIGIT,   51.5765406,   -1.2833653,  3389.4, 29.59,  3350.0,   3.8,  91.10,  61.87,   93.70,   4.49,   0.95, -0.00, 0.02, 266.1, 281.4,  28.7,  28.8,  13.7,  13.6,  38.87,  39.48,    71.43,    71.47,    12.71,     1.45,  162.50,   80.83,  18.36, 2371.8,  297.66,  287.10,  294.72,  291.67,  300.20,  271.18,   -6, 1484.09, 1427.16, 1474.20, 1453.82, 1408.46, 1371.50, 1420.77, 1548.02,   72.93,   67.89,  3505.9,  96, GPS1,  170.6, 114.35, 114.35, -1.484,       ,  39.37, 241.4,   16.4,  165.4,   -0.4,       ,      ,       , -12.8,   0.9, 129.9, 3DDiff, 1852,      ,      8,  10.0,     12,  3698.0, 0
2020-10-28, 10:54:05,  +00:00,  NIGIT,   51.5765980,   -1.2838154,  3391.4, 29.59,  3352.0,   3.8,  90.06,  61.70,   93.05,   5.27,   0.05, -0.01, 0.06, 267.2, 281.6,  28.8,  28.7,  13.8,  13.7,  38.93,  39.79,    71.48,    71.72,    12.73,     1.46,  162.57,   80.68,  18.31, 2385.3,  297.85,  287.24,  294.78,  291.61,  300.19,  271.09,   -6, 1483.43, 1426.32, 1473.85, 1453.75, 1408.08, 1371.46, 1420.58, 1547.04,   72.84,   67.85,  3507.9,  94, GPS1,  170.6, 114.35, 114.35, -1.500,       ,  37.91, 243.0,   16.4,  165.4,   -0.4,       ,      ,       , -14.3,   1.7, 126.0, 3DDiff, 1852,      ,      8,   9.5,     12,  3700.0, 0
2020-10-28, 10:54:06,  +00:00,  NIGIT,   51.5766515,   -1.2842631,  3393.4, 29.59,  3355.3,   3.8,  90.72,  61.54,   95.36,   5.52,   0.91, 0.00, -0.02, 267.6, 281.9,  28.8,  28.7,  13.8,  13.7,  38.82,  40.14,    71.39,    71.99,    12.73,     1.46,  162.57,   80.81,  18.32, 2379.4,  298.04,  287.47,  294.93,  291.73,  300.35,  271.07,   -6, 1482.78, 1425.87, 1472.71, 1454.20, 1408.21, 1371.94, 1420.41, 1546.44,   72.76,   67.78,  3511.2,  95, GPS1,  170.6, 114.35, 114.35, -1.516,       ,  38.61, 244.1,   16.4,  165.3,   -0.4,       ,      ,       , -14.9,   1.9, 196.9, 3DDiff, 1852,      ,      8,   9.5,     12,  3702.0, 0
